9.215600000000000458e-01,1.367499999999999938e+00,7.291299999999999448e-01,-8.260000000000000221e+100
1.000000000000000000e+00,1.527900000000000036e+00,6.352700000000000014e-01,-6.480000000000000140e+104
8.834999999999999520e-01,1.247100000000000097e+00,6.348300000000000054e-01,-2.419999999999999943e+98
9.736000000000000210e-01,1.330799999999999983e+00,6.238599999999999701e-01,-6.279999999999999688e+100
9.151200000000000445e-01,1.660600000000000076e+00,9.996399999999999730e-01,-1.120000000000000053e+106
8.328499999999999792e-01,1.633099999999999996e+00,1.000000000000000000e+00,-4.370000000000000120e+104
8.247999999999999776e-01,1.721000000000000085e+00,9.517099999999999449e-01,-6.189999999999999519e+105
5.509100000000000108e-01,1.913200000000000012e+00,1.000000000000000000e+00,-3.449999999999999927e+103
8.786000000000000476e-01,1.089900000000000091e+00,9.895399999999999752e-01,-2.330000000000000084e+96
8.714699999999999669e-01,1.412199999999999900e+00,8.423000000000000487e-01,-9.590000000000000520e+100
8.954800000000000537e-01,1.382700000000000040e+00,8.647099999999999786e-01,-7.730000000000000090e+100
9.987700000000000466e-01,1.065199999999999925e+00,8.558900000000000396e-01,-1.269999999999999953e+97
8.725199999999999623e-01,1.495000000000000107e+00,1.000000000000000000e+00,-9.320000000000000607e+102
9.382399999999999629e-01,1.508899999999999908e+00,8.012899999999999467e-01,-1.009999999999999986e+105
9.999799999999999800e-01,1.335099999999999953e+00,9.586999999999999966e-01,-1.680000000000000011e+102
1.000000000000000000e+00,1.041199999999999903e+00,1.000000000000000000e+00,-1.219999999999999968e+97
1.000000000000000000e+00,1.246699999999999919e+00,9.620300000000000518e-01,-3.580000000000000092e+100
9.701400000000000023e-01,1.320999999999999952e+00,8.931999999999999940e-01,-1.490000000000000022e+101
9.841999999999999638e-01,1.439599999999999991e+00,1.000000000000000000e+00,-1.020000000000000034e+104
7.518299999999999983e-01,1.485700000000000021e+00,1.000000000000000000e+00,-5.230000000000000147e+100
1.000000000000000000e+00,1.616600000000000037e+00,1.000000000000000000e+00,-9.010000000000000439e+107
1.000000000000000000e+00,1.068400000000000016e+00,1.000000000000000000e+00,-3.500000000000000068e+97
1.000000000000000000e+00,1.189799999999999969e+00,9.462399999999999700e-01,-3.219999999999999880e+99
9.989799999999999791e-01,1.328999999999999959e+00,6.108799999999999786e-01,-1.480000000000000078e+101
1.000000000000000000e+00,1.153799999999999937e+00,8.428600000000000536e-01,-4.040000000000000130e+98
1.000000000000000000e+00,1.450499999999999901e+00,1.000000000000000000e+00,-4.239999999999999753e+104
8.713800000000000434e-01,1.676500000000000101e+00,1.000000000000000000e+00,-1.669999999999999930e+106
9.745899999999999563e-01,1.155799999999999939e+00,9.403200000000000447e-01,-3.360000000000000187e+98
1.000000000000000000e+00,1.326300000000000034e+00,1.000000000000000000e+00,-1.639999999999999987e+102
9.728200000000000180e-01,1.384100000000000108e+00,1.000000000000000000e+00,-6.469999999999999646e+102
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
